name,url,price,imgs
Maxi Cotton Panel Skirt,/en/products/maxi-cotton-panel-skirt-white,50.97,"/globalassets/lise_frt_1018-007549-0001_social-copy.jpg?ref=9C40A7E1A8, /globalassets/nakd_maxi_cotton_panel_skirt_1018-007549-0001_01c.jpg?ref=CB14D56BCA, /globalassets/nakd_maxi_cotton_panel_skirt_1018-007549-0001_02i.jpg?ref=5293965E09, /globalassets/nakd_maxi_cotton_panel_skirt_1018-007549-0001_03h.jpg?ref=4CB369D7C0, /globalassets/nakd_maxi_cotton_panel_skirt_1018-007549-0001_04d.jpg?ref=5E5C97435B"
V-Neck Mini Dress,/en/products/v-neck-mini-dress-multicolor-4,11.98,"/globalassets/v-neck_mini_dress-1100-004966-9534_52077_r.jpg?ref=5CD63364C4, /globalassets/v-neck_mini_dress-1100-004966-9534_52059_r.jpg?ref=2611AFEF97, /globalassets/v-neck_mini_dress-1100-004966-9534_52084_r.jpg?ref=7142019E3A, /globalassets/v-neck_mini_dress-1100-004966-9534_52070_r.jpg?ref=B3CF1DE8F8, /globalassets/cottage_core_1100-004966-9534_01s.jpg?ref=7299745EFA"
Tube Top,/en/products/tube-top-sky-blue-1044-000266-5516,17.97,"/globalassets/tube_top_1044-000266-5516_5583.jpg?ref=3B0BE9BE42, /globalassets/tube_top_1044-000266-5516_5602.jpg?ref=771652C0EB, /globalassets/tube_top_1044-000266-5516_45589.jpg?ref=2EC6956A6A, /globalassets/tube_top_1044-000266-5516_01c.jpg?ref=180D82F007, /globalassets/tube_top_1044-000266-5516_5595.jpg?ref=82A0A2B1FD"
Frill Top,/en/products/frill-top-black-1100-009192-0002,24.97,"/globalassets/frill_top-1100-009192-0002_21631_22564_creative.jpg?ref=3240BFE426, /globalassets/frill_top-1100-009192-0002_21709.jpg?ref=91493791AE, /globalassets/frill_top-1100-009192-0002_21631_01c.jpg?ref=821AC4123C, /globalassets/frill_top-1100-009192-0002_21638.jpg?ref=9A48AF8FDF, /globalassets/frill_top-1100-009192-0002_21662.jpg?ref=B6AF11D534"
Structured Flowy Elastic Waist Pants,/en/products/organic-structured-flowy-elastic-waist-pants-white,38.97,"/globalassets/majawyh_nakd_1018-007758-0001_3_social.jpg?ref=6565D12F9E, /globalassets/structured_flowy_elastic_waist_pants-1018-007758-00012482_01c-kopia.jpg?ref=703A9C097D, /globalassets/structured_flowy_elastic_waist_pants-1018-007758-00012513.jpg?ref=096C505913, /globalassets/structured_flowy_elastic_waist_pants-1018-007758-00012489.jpg?ref=E0F7104C0E, /globalassets/structured_flowy_elastic_waist_pants-1018-007758-00012491.jpg?ref=1C887F18F8, /globalassets/structured_flowy_elastic_waist_pants_1018-007758-0001_editorial1.jpg?ref=3616CAAB93"
Bandeau Maxi Dress,/en/products/bandeau-maxi-dress-off-black-1812-000478-8309,42.47,"/globalassets/bandeau_maxi_dress_1812-000478-8309_13243.jpg?ref=CB46AF70FA, /globalassets/bandeau_maxi_dress_1812-000478-8309_13270.jpg?ref=A503236FD3, /globalassets/bandeau_maxi_dress_1812-000478-8309_13216_01c.jpg?ref=4599735817, /globalassets/bandeau_maxi_dress_1812-000478-8309_13261.jpg?ref=C89C9E0AD5, /globalassets/bandeau_maxi_dress-1812-000478-8309_creativee.jpg?ref=FEBDB6E5D2, /globalassets/bandeau_maxi_dress-1812-000478-83098046.jpg?ref=2D562F2402, /globalassets/bandeau_maxi_dress-1812-000478-8309_8389_flatlayf.jpg?ref=CE96D80AA4"
Spaghetti Strap Singlet,/en/products/spaghetti-strap-singlet-black-1100-006422-0002,17.97,"/globalassets/mdeler_1100-006422-0002_2_social.jpg?ref=606E73909A, /globalassets/spaghetti_strap_singlet-1100-006422-0002_48331.jpg?ref=65A4BC5B12, /globalassets/spaghetti_strap_singlet-1100-006422-0002_48342.jpg?ref=6B9AE70D76, /globalassets/spaghetti_strap_singlet-1100-006422-0002_48316_01c.jpg?ref=7A13940053, /globalassets/spaghetti_strap_singlet-1100-006422-0002_48336.jpg?ref=507BD08D94, /globalassets/mdeler_1100-006422-0002_1_social.jpg?ref=75D8FCE256, /globalassets/nakd_spaghetti_strap_singlet_1100-006422-0002_0456.jpg?ref=5D1F84B76B"
Halterneck Cropped Ruffle Top,/en/products/halterneck-cropped-ruffle-top-green-1100-008966-0010,23.97,"/globalassets/halterneck_cropped_ruffle_top_1100-008966-0010_1_campaign.jpg?ref=22952F3A06, /globalassets/halterneck_cropped_ruffle_top_1100-008966-0010_23080.jpg?ref=475BD3391A, /globalassets/halterneck_cropped_ruffle_top_1100-008966-0010_23099.jpg?ref=0B5D46BA38, /globalassets/halterneck_cropped_ruffle_top_1100-008966-0010_23057.jpg?ref=5DDBE0C467, /globalassets/halterneck_cropped_ruffle_top_1100-008966-0010_23064.jpg?ref=764F748C0A, /globalassets/halterneck_cropped_ruffle_top_1100-008966-0010_23086.jpg?ref=96D2B5F997, /globalassets/halterneck_cropped_ruffle_top_1100-008966-0010_2_campaign.jpg?ref=DBCE01DF14"
Halterneck Shiny Top,/en/products/halterneck-shiny-top-black-1018-010440-0002,5.98,"/globalassets/halterneck_shiny_top_1018-010440-0002_35032.jpg?ref=DB102A48C7, /globalassets/halterneck_shiny_top_1018-010440-0002_35037.jpg?ref=AA4840DA9D, /globalassets/halterneck_shiny_top_1018-010440-0002_35015_01c.jpg?ref=D47E9220C8, /globalassets/halterneck_shiny_top_1018-010440-0002_35023.jpg?ref=F95937CCA5"
Cotton Gauze Shirt,/en/products/cotton-gauze-shirt-black-1794-000049-0002,32.97,"/globalassets/cotton_gaze_shirt-1794-000049-0002_17988.jpg?ref=281420F118, /globalassets/cotton_gaze_shirt-1794-000049-0002_17999.jpg?ref=552BB8C83E, /globalassets/cotton_gaze_shirt-1794-000049-0002_17976_01c.jpg?ref=A774D96E45, /globalassets/cotton_gaze_shirt-1794-000049-0002_17993.jpg?ref=CB9B996820, /globalassets/cotton_gaze_shirt-1794-000049-0002_18060_creative.jpg?ref=3F4FD1BAE2, /globalassets/cotton_gauze_shirt_1794-000049-0002_2_campaign.jpg?ref=403D627214, /globalassets/cotton_gauze_shirt_1794-000049-0002_1_campaign.jpg?ref=69ED0CE94B, /globalassets/cotton_gauze_shirt_1794-000049-00021851_flatlayf.jpg?ref=F4D3028C09"
Lace Pants,/en/products/lace-pants-black-1720-000176-0002,69.95,"/globalassets/lace_pants_1720-000176-0002_7355.jpg?ref=5E10D8E4ED, /globalassets/lace_pants_1720-000176-0002_7316_01c.jpg?ref=08F9805B44, /globalassets/lace_pants_1720-000176-0002_7333.jpg?ref=8D7E618C9B, /globalassets/lace_pants_1720-000176-0002_7327.jpg?ref=758032CAE7, /globalassets/lace_pants_1720-000176-0002_7361-copy_01c.jpg?ref=4B777A18FC, /globalassets/nakd_1720-000176-0002_creative.jpg?ref=FE43C05F84, /globalassets/lace_pants__1720-000176-0002_campaign_1.jpg?ref=8A79972CB0, /globalassets/lace_pants-1720-000176-0002_0581_flatlayf.jpg?ref=BA36B74337"
Spaghetti Strap Singlet,/en/products/spaghetti-strap-singlet-offwhite-1100-006422-0260,17.97,"/globalassets/spaghetti_strap_singlet_1100-006422-0260_2.jpg?ref=26A6C0BE24, /globalassets/spaghetti_strap_singlet_1100-006422-0260_4.jpg?ref=FEF945BD4A, /globalassets/spaghetti_strap_singlet_1100-006422-0260_01c.jpg?ref=93C81EB7B7, /globalassets/spaghetti_strap_singlet_1100-006422-0260_3.jpg?ref=C088630D64"
Striped Crochet Knitted Maxi Dress,/en/products/striped-crochet-knitted-maxi-dress-blackwhite-1812-000553-0041,54.97,"/globalassets/tammounna_1812-000553-0041_social_1.jpeg?ref=71555254D3, /globalassets/striped_crochet_knitted_maxi_dress_1812-000553-004122814.jpg?ref=D847E988CB, /globalassets/striped_crochet_knitted_maxi_dress_1812-000553-004122846.jpg?ref=A921C043F5, /globalassets/striped_crochet_knitted_maxi_dress_1812-000553-004122832.jpg?ref=71B399B527, /globalassets/striped_crochet_knitted_maxi_dress_1812-000553-004122849.jpg?ref=3A1A0F3C4F, /globalassets/striped_crochet_knitted_maxi_dress__1812-000553-0041_2_campaign.jpg?ref=58F9DDA816"
Linen A-line Midi Skirt,/en/products/linen-a-line-midi-skirt-olive-green-1100-009319-0031,59.97,"/globalassets/linen_a-line_midi_skirt_1100-009319-0031_8565.jpg?ref=3A3C77D728, /globalassets/linen_a-line_midi_skirt_1100-009319-0031_8540.jpg?ref=59BACF1ED6, /globalassets/linen_a-line_midi_skirt_1100-009319-0031_8562.jpg?ref=5F024731AA, /globalassets/linen_a-line_midi_skirt_1100-009319-0031_8548.jpg?ref=6C6FBF2F9E"
Crochet Top,/en/products/crochet-top-black-1100-009172-0002,29.97,"/globalassets/crochet_top_1100-009172-0002_9860.jpg?ref=295134FDF5, /globalassets/crochet_top_1100-009172-0002_9871.jpg?ref=5D91DFE9E6, /globalassets/crochet_top_1100-009172-0002_9857_01c.jpg?ref=919C60A3C4, /globalassets/crochet_top_1100-009172-0002_9868.jpg?ref=8E8DDB5179"
Embroidery Maxi Dress,/en/products/embroidery-maxi-dress-light-green-1789-000056-3014,104.95,"/globalassets/embroidery_maxi_dress-1789-000056-3014_3_campaign.jpg?ref=FAE51E699D, /globalassets/embroidery_maxi_dress-1789-000056-3014_10422.jpg?ref=EAF709FD69, /globalassets/embroidery_maxi_dress-1789-000056-3014_10441.jpg?ref=F9A3FBDABB, /globalassets/embroidery_maxi_dress-1789-000056-3014_10430.jpg?ref=346D5B572F, /globalassets/embroidery_maxi_dress-1789-000056-3014_10446.jpg?ref=74975B0420, /globalassets/embroidery_maxi_dress-1789-000056-3014_10434.jpg?ref=5603BBBAAD, /globalassets/embroidery_maxi_dress-1789-000056-3014_2_campaign.jpg?ref=21DC7A96E0, /globalassets/embroidery_maxi_dress-1789-000056-3014_3084_flatlay.jpg?ref=E9845E9234"
Crinkled Contrast Binding Pants,/en/products/crinkled-contrast-binding-pants-offwhite-1812-000651-0260,41.97,"/globalassets/crinkled_contrast_binding_pants_1812-000651-0260_10052.jpg?ref=65E7248F69, /globalassets/crinkled_contrast_binding_pants_1812-000651-0260_10151.jpg?ref=A612A973AA, /globalassets/crinkled_contrast_binding_pants_1812-000651-0260_10137.jpg?ref=BB0B3DDBA9, /globalassets/crinkled_contrast_binding_pants_1812-000651-0260_10139.jpg?ref=98154A3E25, /globalassets/crinkled_contrast_binding_pants_1812-000651-0260_campaign.jpg?ref=0610F0008C, /globalassets/crinkled_contrast_binding_pants-1812-000651-0260-_2054_flatlay.jpg?ref=050FC5A8C8"
Twist Off Shoulder Top,/en/products/twist-off-shoulder-top-offwhite-1100-008387-0260,29.97,"/globalassets/littleblackboots_1100-008387-0260_social.jpg?ref=DCE6C42B81, /globalassets/twist_off_shoulder_top-1100-008387-02604185.jpg?ref=77236F5455, /globalassets/twist_off_shoulder_top-1100-008387-02604194.jpg?ref=A545FAB9C8, /globalassets/twist_off_shoulder_top-1100-008387-02604233.jpg?ref=8DCC207AAF, /globalassets/twist_off_shoulder_top-1100-008387-02604219.jpg?ref=94F5ED637B, /globalassets/twist_off_shoulder_top_1100-008387-02606644_flatlayf.jpg?ref=164B27A9F8"
Tie Front Linen Dress,/en/products/tie-front-linen-dress-black,19.97,"/globalassets/tie_front_linen_dress-1100-004343-0002_52027-copy_r.jpg?ref=F219EA6AD2, /globalassets/tie_front_linen_dress-1100-004343-0002_52041-copy_r.jpg?ref=96C1F2A617, /globalassets/tie_front_linen_dress-1100-004343-0002_52036-copy_r.jpg?ref=747FA98E9B, /globalassets/tie_front_linen_dress-1100-004343-0002_52038_r.jpg?ref=75399ECB05, /globalassets/tie_front_linen_dress-1100-004343-0002_52025-copy_r.jpg?ref=71387EC4B1, /globalassets/a.piece.of.pink_1100-004343-0002_social.jpg?ref=3545E8DA53"
Fold Up Denim Shorts,/en/products/fold-up-denim-shorts-beige-1100-007231-0005,27.47,"/globalassets/fold_up_denim_shorts-1100-007231-00055907-recovered.jpg?ref=6B61013ED4, /globalassets/fold_up_denim_shorts-1100-007231-00055929.jpg?ref=BCE43A47A6, /globalassets/fold_up_denim_shorts-1100-007231-00055896_01c.jpg?ref=8D37E3FFF5, /globalassets/fold_up_denim_shorts-1100-007231-00055912.jpg?ref=28A84518B7, /globalassets/fold_up_denim_shorts-1100-007231-00055923.jpg?ref=1509AAA4D6"
Boat Neck Long Sleeve Top,/en/products/boat-neck-long-sleeve-top-brown-1018-010381-0017,23.97,"/globalassets/nakd_boat_neck_long_sleeve_top_1018-010381-0017_4229.jpg?ref=1595756B4F, /globalassets/nakd_boat_neck_long_sleeve_top_1018-010381-0017_4214.jpg?ref=57E3472BF7, /globalassets/nakd_boat_neck_long_sleeve_top_1018-010381-0017_4243.jpg?ref=7A933AC427, /globalassets/nakd_boat_neck_long_sleeve_top_1018-010381-0017_01c.jpg?ref=19B86D727A"
Squared Neck Singlet,/en/products/squared-neck-singlet-offwhite,14.97,"/globalassets/squared_neck_singlet_1660-000105-0260_1_flatlay_1.jpg?ref=4B30876652, /globalassets/nakd_squared_neck_singlet_1660-000105-0260_7364.jpg?ref=727C346513, /globalassets/nakd_squared_neck_singlet_1660-000105-0260_7368.jpg?ref=02686C8D7A, /globalassets/nakd_squared_neck_singlet_1660-000105-0260_7353.jpg?ref=87045B6540, /globalassets/nakd_squared_neck_singlet_1660-000105-0260_7355.jpg?ref=A278A4DED3, /globalassets/squared_neck_singlet_1660-000105-0260_1_flatlay.jpg?ref=D0C1121445"
Flowy Maxi Dress,/en/products/flowy-maxi-dress-light-blue-1812-000506-0047,99.95,"/globalassets/flowy_maxi_dress_1812-000506-0047_15070.jpg?ref=7E1D23C4CC, /globalassets/flowy_maxi_dress_1812-000506-0047_15095.jpg?ref=E53764DBA9, /globalassets/flowy_maxi_dress_1812-000506-0047_15084.jpg?ref=90105E79FC, /globalassets/flowy_maxi_dress_1812-000506-0047_15086.jpg?ref=A9BED78E57, /globalassets/flowy_maxi_dress_1812-000506-0047_15106.jpg?ref=9B24BA8675, /globalassets/flowy_maxi_dress_1812-000506-0047_15113.jpg?ref=2557ABCB8F, /globalassets/flowy_maxi_dress_1812-000506-0047_campaign_1.jpg?ref=C9EA13DC92, /globalassets/flowy_maxi_dress_1812-000506-0047_campaign.jpg?ref=1F5921F01B, /globalassets/flowy_maxi_dress-1812-000506-0047_3163_flatlay.jpg?ref=A22A5B7A0A"
Elastic Waist Cotton Shorts,/en/products/elastic-waist-cotton-shorts-sand-1100-007165-0301,27.47,"/globalassets/elastic_waist_cotton_shorts_1100-007165-030113889.jpg?ref=E4BAE4C86E, /globalassets/elastic_waist_cotton_shorts_1100-007165-030113902.jpg?ref=702BB60138, /globalassets/elastic_waist_cotton_shorts_1100-007165-030113887_01c.jpg?ref=B6AC5CB187, /globalassets/elastic_waist_cotton_shorts_1100-007165-030113899.jpg?ref=3DB1D1E6CD, /globalassets/elastic_waist_cotton_shorts-1100-007165-0301_7421_flatlayf.jpg?ref=9B028CD08A"
Anglaise Tie Front Singlet,/en/products/anglaise-tie-front-singlet-white-1014-001520-0001,11.98,"/globalassets/anglaise_tie_front_singlet_1014-001520-0001_01c.jpg?ref=C9B840BF3F, /globalassets/anglaise_tie_front_singlet_1014-001520-0001_3.jpg?ref=428DDAD451, /globalassets/anglaise_tie_front_singlet_1014-001520-0001_2.jpg?ref=B219353D3D, /globalassets/anglaise_tie_front_singlet_1014-001520-0001_4.jpg?ref=CBDFF59F6E"
Linen Flowy Tie Back Mini Dress,/en/products/linen-flowy-tie-back-mini-dress-black-1014-001508-0002,42.47,"/globalassets/linen_flowy_tie_back_mini_dress-1014-001508-0002_13321.jpg?ref=BF0318895C, /globalassets/linen_flowy_tie_back_mini_dress-1014-001508-0002_13298.jpg?ref=12603634CF, /globalassets/linen_flowy_tie_back_mini_dress-1014-001508-0002_13295.jpg?ref=2B3DF9501A, /globalassets/linen_flowy_tie_back_mini_dress-1014-001508-0002_13308.jpg?ref=85130EC55D, /globalassets/linen_flowy_tie_back_mini_dress-1014-001508-0002_5644_flatlayf.jpg?ref=DE0D2D661C"
Knitted Contrast Detail Maxi Dress,/en/products/knitted-contrast-detail-maxi-dress-off-white-1812-000537-4070,42.47,"/globalassets/knitted_contrast_detail_maxi_dress_1812-000537-4070_3_campaign.jpg?ref=1922A66522, /globalassets/knitted_contrast_detail_maxi_dress_1812-000537-4070-12727.jpg?ref=F3D6A88281, /globalassets/knitted_contrast_detail_maxi_dress_1812-000537-4070-12760.jpg?ref=00BDE0FB4C, /globalassets/knitted_contrast_detail_maxi_dress_1812-000537-4070-12754.jpg?ref=9B8DC72529, /globalassets/knitted_contrast_detail_maxi_dress_1812-000537-4070-12759.jpg?ref=047AEB7FF3, /globalassets/knitted_contrast_detail_maxi_dress_1812-000537-4070-12778.jpg?ref=599BC4E4A0, /globalassets/knitted_contrast_detail_maxi_dress_1812-000537-4070_1_campaign.jpg?ref=EDF23A7BAD, /globalassets/knitted_contrast_detail_maxi_dress_1812-000537-40701966_flatlay.jpg?ref=502DCA29A2"
Structured Flowy Elastic Waist Pants,/en/products/structured-flowy-elastic-waist-pants-brown-1018-007758-0017,38.97,"/globalassets/nakd_structured_flowy_elastic_waist_pants_1018-007758-0017_6735_01c.jpg?ref=219A474BBF, /globalassets/nakd_structured_flowy_elastic_waist_pants_1018-007758-0017_6782.jpg?ref=CB679B2DE3, /globalassets/nakd_structured_flowy_elastic_waist_pants_1018-007758-0017_6742.jpg?ref=20AA76FA08, /globalassets/nakd_structured_flowy_elastic_waist_pants_1018-007758-0017_6763.jpg?ref=4AB6171A90"
Knitted V-Neck Contrast Top,/en/products/knitted-v-neck-contrast-top-black-1100-008780-0002,23.97,"/globalassets/knitted_v-neck_contrast_top_1100-008780-0002_3233.jpg?ref=2BBA34CF1D, /globalassets/knitted_v-neck_contrast_top_1100-008780-0002_3220.jpg?ref=CB93E9FE64, /globalassets/knitted_v-neck_contrast_top_1100-008780-0002_3208.jpg?ref=5ABB1AD338, /globalassets/knitted_v-neck_contrast_top_1100-008780-0002_3212.jpg?ref=E59A585622, /globalassets/knitted_v-neck_contrast_top-1100-008780-0002_0988_flatlayf.jpg?ref=0C4269BCEC"
Flowy Maxi Skirt,/en/products/flowy-maxi-skirt-green-1100-008975-0010,50.97,"/globalassets/flowy_maxi_skirt_1100-008975-0010_1_campaign.jpg?ref=5223A39C9B, /globalassets/flowy_maxi_skirt_1100-008975-0010_23058.jpg?ref=37027FB8F9, /globalassets/flowy_maxi_skirt_1100-008975-0010_23104.jpg?ref=4B03799BD2, /globalassets/flowy_maxi_skirt_1100-008975-0010_23069.jpg?ref=B198336628, /globalassets/flowy_maxi_skirt_1100-008975-0010_23076.jpg?ref=52AA5D4FB9, /globalassets/flowy_maxi_skirt_1100-008975-0010_2_campaign.jpg?ref=6B9B2251DC"
Soft Line Off Shoulder Top,/en/products/soft-line-off-shoulder-top-dark-grey-1100-008767-0366,8.98,"/globalassets/soft_line_off_shoulder_top_1100-008767-036628310.jpg?ref=9CD6B5B2C8, /globalassets/soft_line_off_shoulder_top_1100-008767-036628326.jpg?ref=AC2B447411, /globalassets/soft_line_off_shoulder_top_1100-008767-036628298_01c.jpg?ref=F8D7CA544F, /globalassets/soft_line_off_shoulder_top_1100-008767-036628319.jpg?ref=E2D92AFC41, /globalassets/soft_line_off_shoulder_top_1100-008767-03660825-copy_flatlayf-copy.jpg?ref=3A0A0A569D"
Elastic Linen Shorts,/en/products/elastic-linen-shorts-pistachio-1018-007428-8939,34.97,"/globalassets/elastic_inen_shorts_1018-007428-8939_22600.jpg?ref=457B070D04, /globalassets/elastic_inen_shorts_1018-007428-8939_22616.jpg?ref=3C5F5C1FEA, /globalassets/elastic_inen_shorts_1018-007428-8939_22582.jpg?ref=7B08F9D84A, /globalassets/elastic_inen_shorts_1018-007428-8939_22605.jpg?ref=6573C00E51"
Deep Back Stripe Top,/en/products/deep-back-stripe-top-navywhite-1018-010371-1407,32.97,"/globalassets/deep_back_stripe_top_1018-010371-140767201.jpg?ref=2167EA1B29, /globalassets/deep_back_stripe_top_1018-010371-140767185.jpg?ref=23E820C975, /globalassets/deep_back_stripe_top_1018-010371-140767148_01c.jpg?ref=8FC3993DA2, /globalassets/deep_back_stripe_top_1018-010371-140767190.jpg?ref=558E69F11C"
Twist Structure Tube Top,/en/products/twist-structure-tube-top-red-1812-000795-0004,20.97,"/globalassets/teist_structure_tube_top-1812-000795-0004_campaign.jpg?ref=ABA3966251, /globalassets/teist_structure_tube_top-1812-000795-0004_16164.jpg?ref=AF5C43EB91, /globalassets/teist_structure_tube_top-1812-000795-0004_16212.jpg?ref=A92B5556A1, /globalassets/teist_structure_tube_top-1812-000795-0004_161644.jpg?ref=FA4B373EDC, /globalassets/teist_structure_tube_top-1812-000795-0004_16176.jpg?ref=EF27169947, /globalassets/twist_structure_tube_top_1812-000795-00043662_flatlay.jpg?ref=696688F68D"
Elastic Waist Cotton Shorts,/en/products/elastic-waist-cotton-shorts-black-1100-007165-0002,27.47,"/globalassets/elastic_waist_cotton_shorts-1100-007165-000232555.jpg?ref=25C4996764, /globalassets/elastic_waist_cotton_shorts-1100-007165-000232561.jpg?ref=55F787E280, /globalassets/elastic_waist_cotton_shorts-1100-007165-000232546_01c.jpg?ref=26CF568CB4, /globalassets/elastic_waist_cotton_shorts-1100-007165-000232550.jpg?ref=A217366D97"
Soft Line Funnel Neck Top,/en/products/soft-line-funnel-neck-top-taupe-1100-009100-0119,17.97,"/globalassets/soft_line_funnel_neck_top_1100-009100-011914470.jpg?ref=8125258C9D, /globalassets/soft_line_funnel_neck_top_1100-009100-011914422.jpg?ref=753AB368B6, /globalassets/soft_line_funnel_neck_top_1100-009100-011914403_01c.jpg?ref=D497889B03, /globalassets/soft_line_funnel_neck_top_1100-009100-011914414.jpg?ref=399EC36789, /globalassets/soft_line_funnel_neck_top-1100-009100-0119_5473_flatlayf.jpg?ref=F352F63921"
Pattern Knitted One Shoulder Top,/en/products/pattern-knitted-one-shoulder-top-offwhite-1100-006012-0260,32.97,"/globalassets/pattern_knitted_one_shoulder_top-1100-006012-0260_40884_.jpg?ref=AE4733F59B, /globalassets/pattern_knitted_one_shoulder_top-1100-006012-0260_40880_.jpg?ref=7B4BA87A17, /globalassets/pattern_knitted_one_shoulder_top-1100-006012-0260_40853_.jpg?ref=64AA917C09, /globalassets/pattern_knitted_one_shoulder_top-1100-006012-0260_40865_.jpg?ref=26BBE1E6C3"
Tiered Chiffon Mini Dress,/en/products/tiered-chiffon-mini-dress-print-1812-000430-0259,44.97,"/globalassets/tiered_chiffon_mini_dress_1812-000430-0259_13690.jpg?ref=3EAF08A5A8, /globalassets/tiered_chiffon_mini_dress_1812-000430-0259_13707.jpg?ref=ECEA590AB3, /globalassets/tiered_chiffon_mini_dress_1812-000430-0259_13693.jpg?ref=C80302FA9F, /globalassets/tiered_chiffon_mini_dress_1812-000430-0259_13696.jpg?ref=ABB43E63A2, /globalassets/tiered_chiffon_mini_dress_1812-000430-0259_creative.jpg?ref=0AFAE338FF, /globalassets/tiered_chiffon_mini_dress_1812-000430-0259_campaign_1.jpg?ref=F2655B9FB2, /globalassets/tiered_chiffon_mini_dress_1812-000430-02591760_flatlayf.jpg?ref=BF86D34DB6"
